passage_id,date,article_type,title,url,passage_text,code
114,10/22/22,Opinion,The Price of Liberty Goes Up the Longer You Wait,https://www.nytimes.com/2022/10/22/opinion/john-brown-dubois-history.html,"Du Bois’s entry is at once a typical biography — it goes into some detail about Brown’s childhood, his upbringing and his moral development, including a depiction of the scene that made Brown, at a young age, an ardent opponent of slavery — and an exercise in social analysis. Du Bois sums up Brown’s views in his conclusion. “John Brown loved his neighbor as himself,” writes Du Bois. “He could not endure therefore to see his neighbor poor, unfortunate or oppressed.” Brown’s sympathy with the least advantaged was strengthened by his Christianity and influenced by the “social doctrines of the French Revolution with its emphasis on freedom and power in political life.” Added to all of this, Du Bois writes, was Brown’s own “inchoate but growing belief in a more just and a more equal distribution of property.” From this, Brown concluded that “all men are created free and equal.” It is this point that Du Bois wields against the eugenicists and white supremacists of his time, the intellectual descendants of slaveholders who dominated the mainstream of American letters with arguments about the natural inferiority of nonwhites. “Has John Brown no message — no legacy, then, to the twentieth century?” asks Du Bois. “He has and it is this great word: the cost of liberty is less than the price of repression. The price of repressing the world’s darker races is shown in a moral retrogression and an economic waste unparalleled since the age of the African-slave trade.” (I quoted a version of this line in my column on Tuesday.) Viewed in this light, Du Bois says, the memory of John Brown stands as a “mighty warning” to the United States and its peers. To wait to rectify the sins of the present — to sidestep justice in favor of comfort — is to make the final price of liberty all the more expensive. John Brown “knew that in 1700 it would have cost something to overthrow slavery and establish liberty; and that by reason of cowardice and blindness the cost in 1800 was vastly larger but still not unpayable,” Du Bois writes. “He felt that by 1900 no human hand could pluck the vampire from the body of the land without doing the nation to death.” What Brown decided, Du Bois continues, was that he had to strike a blow for justice in his time. “It will cost something — even blood and suffering — but it will not cost as much as waiting.” Du Bois was very much a man of his time — Victorian, bourgeois and more than a little elitist. You can see these aspects of Du Bois in his Brown biography, and for a modern reader, they may be a little jarring. And yet, Du Bois’s broadside against hierarchy and exclusion still lands with as much force in 2022 as I’m sure it did in 1909. His warning that the tolerance of injustice will only lead to darker places and “darker deeds” is still relevant. And his closing reminder that without real “equality of opportunity” the best in humanity cannot be “discovered and conserved” remains as true now as it was then.",Social/Political Advocacy
115,2/1/89,Opinion,Blacks? African-Americans?,https://www.nytimes.com/1989/02/01/opinion/blacks-africanamericans.html,"W. E. B. Du Bois once made a brilliant commentary on the debate over names in a reply to a letter from a 15-year-old who objected to ''Negro'' because it was ''a white man's word to make us feel inferior.'' Du Bois wrote urging the youth not to mistake ''names for things,'' nor to put undue emphasis on what something is called. The letter is a masterpiece:",Activist
115,2/1/89,Opinion,Blacks? African-Americans?,https://www.nytimes.com/1989/02/01/opinion/blacks-africanamericans.html,"W. E. B. Du Bois once made a brilliant commentary on the debate over names in a reply to a letter from a 15-year-old who objected to ''Negro'' because it was ''a white man's word to make us feel inferior.'' Du Bois wrote urging the youth not to mistake ''names for things,'' nor to put undue emphasis on what something is called. The letter is a masterpiece:",Social/Political Advocacy
116,3/13/18,Obituaries,"Togo West Jr., 75, Dies; Army Secretary in Time of Transition",https://www.nytimes.com/2018/03/13/obituaries/togo-west-jr-75-dies-army-secretary-in-time-of-transition.html,"Vernon Jordan, a former adviser to President Clinton, suggested in a telephone interview that Mr. West — perhaps beginning with the classical education imparted by his parents — seemed destined to join the one in 10 black men whom W. E. B. Du Bois predicted at the dawn of the 20th century would become African-American leaders. “He went to school and to law school inspired to serve the best interests of the community because he was one who understood Du Bois’s mandate to the ‘Talented Tenth,’ ” Mr. Jordan said. “Du Bois would be pleased with his legacy.”",Scholar
116,3/13/18,Obituaries,"Togo West Jr., 75, Dies; Army Secretary in Time of Transition",https://www.nytimes.com/2018/03/13/obituaries/togo-west-jr-75-dies-army-secretary-in-time-of-transition.html,"Vernon Jordan, a former adviser to President Clinton, suggested in a telephone interview that Mr. West — perhaps beginning with the classical education imparted by his parents — seemed destined to join the one in 10 black men whom W. E. B. Du Bois predicted at the dawn of the 20th century would become African-American leaders. “He went to school and to law school inspired to serve the best interests of the community because he was one who understood Du Bois’s mandate to the ‘Talented Tenth,’ ” Mr. Jordan said. “Du Bois would be pleased with his legacy.”",Mention of Scholarly Work
116,3/13/18,Obituaries,"Togo West Jr., 75, Dies; Army Secretary in Time of Transition",https://www.nytimes.com/2018/03/13/obituaries/togo-west-jr-75-dies-army-secretary-in-time-of-transition.html,"Vernon Jordan, a former adviser to President Clinton, suggested in a telephone interview that Mr. West — perhaps beginning with the classical education imparted by his parents — seemed destined to join the one in 10 black men whom W. E. B. Du Bois predicted at the dawn of the 20th century would become African-American leaders. “He went to school and to law school inspired to serve the best interests of the community because he was one who understood Du Bois’s mandate to the ‘Talented Tenth,’ ” Mr. Jordan said. “Du Bois would be pleased with his legacy.”",Social/Political Advocacy
117,6/27/90,World,"The Mandela Visit;   Mandela Invokes Struggles Of U.S., Rousing Congress",https://www.nytimes.com/1990/06/27/world/the-mandela-visit-mandela-invokes-struggles-of-us-rousing-congress.html,"'We could not have made an acquaintance through literature with human giants such as George Washington, Abraham Lincoln and Thomas Jefferson and not been moved to act,'' Mr. Mandela said. ''We could not have heard of and admired John Brown, Sojourner Truth, Frederick Douglass, W. E. B. Du Bois, Marcus Garvey, Martin Luther King Jr. and others . . . and not be moved to act as they were moved to act.",Activist
117,6/27/90,World,"The Mandela Visit;   Mandela Invokes Struggles Of U.S., Rousing Congress",https://www.nytimes.com/1990/06/27/world/the-mandela-visit-mandela-invokes-struggles-of-us-rousing-congress.html,"'We could not have made an acquaintance through literature with human giants such as George Washington, Abraham Lincoln and Thomas Jefferson and not been moved to act,'' Mr. Mandela said. ''We could not have heard of and admired John Brown, Sojourner Truth, Frederick Douglass, W. E. B. Du Bois, Marcus Garvey, Martin Luther King Jr. and others . . . and not be moved to act as they were moved to act.",Social/Political Advocacy
117,6/27/90,World,"The Mandela Visit;   Mandela Invokes Struggles Of U.S., Rousing Congress",https://www.nytimes.com/1990/06/27/world/the-mandela-visit-mandela-invokes-struggles-of-us-rousing-congress.html,"'We could not have made an acquaintance through literature with human giants such as George Washington, Abraham Lincoln and Thomas Jefferson and not been moved to act,'' Mr. Mandela said. ''We could not have heard of and admired John Brown, Sojourner Truth, Frederick Douglass, W. E. B. Du Bois, Marcus Garvey, Martin Luther King Jr. and others . . . and not be moved to act as they were moved to act.",Collective Synecdoche
118,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,"Sara Lee, Dr. Lee's wife, remembers discussing with Du Bois on Aug. 27, 1963, plans for a march to be held here to coincide with the Aug. 28 march on Washington led by the Rev. Martin Luther King Jr. That evening, Du Bois died, and in Washington, many people learned of his death as they marched.",Activist
